Date,Week,Month,Year,Lines,Models,DefectsDescription,InspectedQty,DefectsDescriptionqty,DefectStatus,Check
45524,34,August,2024,QCII-14,X6525B,,2179,,Un-scanned,QCII
45524,34,August,2024,QCII-18,KJ7,,134,,Scanned,QCII
45524,34,August,2024,QCII-18,KJ7,,134,,Un-scanned,QCII
45524,34,August,2024,QCII-18,X6525B,,133,,Scanned,QCII
45524,34,August,2024,QCII-18,X6525B,,133,,Un-scanned,QCII
45524,34,August,2024,QCII-05,X6528,,1848,,Scanned,QCII
45524,34,August,2024,QCII-05,X6528,,1848,,Un-scanned,QCII
45524,34,August,2024,QCII-07,X6525B,,1988,,Scanned,QCII
45524,34,August,2024,QCII-07,X6525B,,1988,,Un-scanned,QCII
45524,34,August,2024,QCII-08,BG6,,1869,,Scanned,QCII
45524,34,August,2024,QCII-08,BG6,,1869,,Un-scanned,QCII
45524,34,August,2024,QCII-09,X6525,,2073,,Scanned,QCII
45524,34,August,2024,QCII-09,X6525,,2073,,Un-scanned,QCII
45524,34,August,2024,QCII-12,BG7,,1907,,Scanned,QCII
45524,34,August,2024,QCII-12,BG7,,1907,,Un-scanned,QCII
45524,34,August,2024,P02,X6525,,1914,,Scanned,Packing
45524,34,August,2024,P02,X6525,,1914,,Un-scanned,Packing
45524,34,August,2024,P03,BG7,,1383,,Scanned,Packing
45524,34,August,2024,P03,BG7,,1383,,Un-scanned,Packing
45524,34,August,2024,P03,KJ5,,933,,Scanned,Packing
45524,34,August,2024,P03,KJ5,,933,,Un-scanned,Packing
45524,34,August,2024,P04,BG7,,100,,Scanned,Packing
45524,34,August,2024,P04,BG7,,100,,Un-scanned,Packing
45524,34,August,2024,P04,X6528,,830,,Scanned,Packing
45524,34,August,2024,P04,X6528,,830,,Un-scanned,Packing
45524,34,August,2024,P05,BG7,,1900,,Scanned,Packing
45524,34,August,2024,P05,BG7,,1900,,Un-scanned,Packing
45524,34,August,2024,P06,BG6,,1500,,Scanned,Packing
45524,34,August,2024,P06,BG6,,1500,,Un-scanned,Packing
45524,34,August,2024,P07,X6528,,1780,,Scanned,Packing
45524,34,August,2024,P07,X6528,,1780,,Un-scanned,Packing
45524,34,August,2024,P03,CL6,,15,,Scanned,Packing
45524,34,August,2024,P03,CL6,,15,,Un-scanned,Packing
45524,34,August,2024,P03,KJ7,,19,,Scanned,Packing
45524,34,August,2024,P03,KJ7,,19,,Un-scanned,Packing
45525,34,August,2024,A01,BG6,,1597,,Scanned,Assembly
45525,34,August,2024,A01,BG6,,1597,,Un-scanned,Assembly
45525,34,August,2024,A02,BG7,,1900,,Scanned,Assembly
45525,34,August,2024,A02,BG7,,1900,,Un-scanned,Assembly
45525,34,August,2024,A03,CL6,,232,,Scanned,Assembly
45525,34,August,2024,A03,CL6,,232,,Un-scanned,Assembly
45525,34,August,2024,A04,X6525,,1822,,Scanned,Assembly
45525,34,August,2024,A04,X6525,,1822,,Un-scanned,Assembly
45525,34,August,2024,A06,A663LC,,60,,Scanned,Assembly
45525,34,August,2024,A06,A663LC,,60,,Un-scanned,Assembly
45525,34,August,2024,A10,X6528,,1876,,Scanned,Assembly
45525,34,August,2024,A10,X6528,,1876,,Un-scanned,Assembly
45525,34,August,2024,A14,X6525B,,1899,,Scanned,Assembly
45525,34,August,2024,A14,X6525B,,1899,,Un-scanned,Assembly
45525,34,August,2024,A18,KJ7,,318,,Scanned,Assembly
45525,34,August,2024,A18,KJ7,,318,,Un-scanned,Assembly
45525,34,August,2024,A05,X6528,,1794,,Scanned,Assembly
45525,34,August,2024,A05,X6528,,1794,,Un-scanned,Assembly
45525,34,August,2024,A07,X6525B,,1957,,Scanned,Assembly
45525,34,August,2024,A07,X6525B,,1957,,Un-scanned,Assembly
45525,34,August,2024,A08,BG6,,1859,,Scanned,Assembly
45525,34,August,2024,A08,BG6,,1859,,Un-scanned,Assembly
45525,34,August,2024,A09,X6525,,2000,,Scanned,Assembly
45525,34,August,2024,A09,X6525,,2000,,Un-scanned,Assembly
45525,34,August,2024,A11,X6525B,,180,,Scanned,Assembly
45525,34,August,2024,A11,X6525B,,180,,Un-scanned,Assembly
45525,34,August,2024,A12,BG7,,2000,,Scanned,Assembly
45525,34,August,2024,A12,BG7,,2000,,Un-scanned,Assembly
45525,34,August,2024,QCII-01,BG6,,2232,,Scanned,QCII
45525,34,August,2024,QCII-01,BG6,,2232,,Un-scanned,QCII
45525,34,August,2024,QCII-02,BG7,,2040,,Scanned,QCII
45525,34,August,2024,QCII-02,BG7,,2040,,Un-scanned,QCII
45525,34,August,2024,QCII-03,CL8,,43,,Scanned,QCII
45525,34,August,2024,QCII-03,CL8,,43,,Un-scanned,QCII
45525,34,August,2024,QCII-04,X6525,,2102,,Scanned,QCII
45525,34,August,2024,QCII-04,X6525,,2102,,Un-scanned,QCII
45525,34,August,2024,QCII-06,KJ5,,137,,Scanned,QCII
45525,34,August,2024,QCII-06,KJ5,,137,,Un-scanned,QCII
45525,34,August,2024,QCII-06,X6837,,137,,Scanned,QCII
45525,34,August,2024,QCII-06,X6837,,137,,Un-scanned,QCII
45525,34,August,2024,QCII-10,X6528,,1615,,Scanned,QCII
45525,34,August,2024,QCII-10,X6528,,1615,,Un-scanned,QCII
45525,34,August,2024,QCII-14,X6525B,,1779,,Scanned,QCII
45525,34,August,2024,QCII-14,X6525B,,1779,,Un-scanned,QCII
45525,34,August,2024,QCII-18,KJ7,,263,,Scanned,QCII
45525,34,August,2024,QCII-18,KJ7,,263,,Un-scanned,QCII
45525,34,August,2024,QCII-18,X6525B,,264,,Scanned,QCII
45525,34,August,2024,QCII-18,X6525B,,264,,Un-scanned,QCII
45525,34,August,2024,QCII-05,X6528,,1880,,Scanned,QCII
45525,34,August,2024,QCII-05,X6528,,1880,,Un-scanned,QCII
45525,34,August,2024,QCII-07,X6525B,,2003,,Scanned,QCII
45525,34,August,2024,QCII-07,X6525B,,2003,,Un-scanned,QCII
45525,34,August,2024,QCII-08,BG6,,1742,,Scanned,QCII
45525,34,August,2024,QCII-08,BG6,,1742,,Un-scanned,QCII
45525,34,August,2024,QCII-09,X6525,,1931,,Scanned,QCII
45525,34,August,2024,QCII-09,X6525,,1931,,Un-scanned,QCII
45525,34,August,2024,QCII-12,BG7,,2018,,Scanned,QCII
45525,34,August,2024,QCII-12,BG7,,2018,,Un-scanned,QCII
45525,34,August,2024,P02,X6525,,3647,,Scanned,Packing
45525,34,August,2024,P02,X6525,,3647,,Un-scanned,Packing
45525,34,August,2024,P03,BG7,,631,,Scanned,Packing
45525,34,August,2024,P03,BG7,,631,,Un-scanned,Packing
45525,34,August,2024,P03,KJ6,,31,,Scanned,Packing
45525,34,August,2024,P03,KJ6,,31,,Un-scanned,Packing
45525,34,August,2024,P03,KJ5,,217,,Scanned,Packing
45525,34,August,2024,P03,KJ5,,217,,Un-scanned,Packing
45525,34,August,2024,P03,BG6,,1098,,Scanned,Packing
45525,34,August,2024,P03,BG6,,1098,,Un-scanned,Packing
45525,34,August,2024,P04,BG6,,1993,,Scanned,Packing
45525,34,August,2024,P04,BG6,,1993,,Un-scanned,Packing
45525,34,August,2024,P05,BG7,,3900,,Scanned,Packing
45525,34,August,2024,P05,BG7,,3900,,Un-scanned,Packing
45525,34,August,2024,P06,X6528,,2913,,Scanned,Packing
45525,34,August,2024,P06,X6528,,2913,,Un-scanned,Packing
45525,34,August,2024,P07,X6525B,,3892,,Scanned,Packing
45525,34,August,2024,P07,X6525B,,3892,,Un-scanned,Packing
45526,34,August,2024,A01,BG6,,132,,Scanned,Assembly
45526,34,August,2024,A01,BG6,,132,,Un-scanned,Assembly
45526,34,August,2024,A02,BG7,,1900,,Scanned,Assembly
45526,34,August,2024,A02,BG7,,1900,,Un-scanned,Assembly
45526,34,August,2024,A03,CL6,,524,,Scanned,Assembly
45526,34,August,2024,A03,CL6,,524,,Un-scanned,Assembly
45526,34,August,2024,A04,X6525,,1668,,Scanned,Assembly
45526,34,August,2024,A04,X6525,,1668,,Un-scanned,Assembly
45526,34,August,2024,A06,A663LC,,311,,Scanned,Assembly
45526,34,August,2024,A06,A663LC,,311,,Un-scanned,Assembly
45526,34,August,2024,A10,X6528,,1891,,Scanned,Assembly
45526,34,August,2024,A10,X6528,,1891,,Un-scanned,Assembly
45526,34,August,2024,A14,X6525B,,1900,,Scanned,Assembly
45526,34,August,2024,A14,X6525B,,1900,,Un-scanned,Assembly
45526,34,August,2024,A18,KJ7,,603,,Scanned,Assembly
45526,34,August,2024,A18,KJ7,,603,,Un-scanned,Assembly
45526,34,August,2024,A05,X6528,,2000,,Scanned,Assembly
45526,34,August,2024,A05,X6528,,2000,,Un-scanned,Assembly
45526,34,August,2024,A07,X6525B,,1943,,Scanned,Assembly
45526,34,August,2024,A07,X6525B,,1943,,Un-scanned,Assembly
45526,34,August,2024,A08,BG7,,351,,Scanned,Assembly
45526,34,August,2024,A08,BG7,,351,,Un-scanned,Assembly
45526,34,August,2024,A09,X6525,,1997,,Scanned,Assembly
45526,34,August,2024,A09,X6525,,1997,,Un-scanned,Assembly
45526,34,August,2024,A11,X6836,,6,,Scanned,Assembly
45526,34,August,2024,A11,X6836,,6,,Un-scanned,Assembly
45526,34,August,2024,A12,BG7,,2000,,Scanned,Assembly
45526,34,August,2024,A12,BG7,,2000,,Un-scanned,Assembly
45526,34,August,2024,QCII-01,BG6,,1757,,Scanned,QCII
45526,34,August,2024,QCII-01,BG6,,1757,,Un-scanned,QCII
45526,34,August,2024,QCII-02,BG7,,2074,,Scanned,QCII
45526,34,August,2024,QCII-02,BG7,,2074,,Un-scanned,QCII
45526,34,August,2024,QCII-03,CL8,,243,,Scanned,QCII
45526,34,August,2024,QCII-03,CL8,,243,,Un-scanned,QCII
45526,34,August,2024,QCII-03,CL6,,243,,Scanned,QCII
45526,34,August,2024,QCII-03,CL6,,243,,Un-scanned,QCII
45526,34,August,2024,QCII-04,X6525,,2104,,Scanned,QCII
45526,34,August,2024,QCII-04,X6525,,2104,,Un-scanned,QCII
45526,34,August,2024,QCII-06,KJ5,,79,,Scanned,QCII
45526,34,August,2024,QCII-06,KJ5,,79,,Un-scanned,QCII
45526,34,August,2024,QCII-06,A663LC,,80,,Scanned,QCII
45526,34,August,2024,QCII-06,A663LC,,80,,Un-scanned,QCII
45526,34,August,2024,QCII-10,X6528,,1920,,Scanned,QCII
45526,34,August,2024,QCII-10,X6528,,1920,,Un-scanned,QCII
45526,34,August,2024,QCII-14,X6525B,,2073,,Scanned,QCII
45526,34,August,2024,QCII-14,X6525B,,2073,,Un-scanned,QCII
45526,34,August,2024,QCII-18,KJ7,,288,,Scanned,QCII
45526,34,August,2024,QCII-18,KJ7,,288,,Un-scanned,QCII
45526,34,August,2024,QCII-18,X6525B,,288,,Scanned,QCII
45526,34,August,2024,QCII-18,X6525B,,288,,Un-scanned,QCII
45526,34,August,2024,QCII-05,X6528,,2026,,Scanned,QCII
45526,34,August,2024,QCII-05,X6528,,2026,,Un-scanned,QCII
45526,34,August,2024,QCII-07,X6525B,,1984,,Scanned,QCII
45526,34,August,2024,QCII-07,X6525B,,1984,,Un-scanned,QCII
45526,34,August,2024,QCII-08,BG6,,187,,Scanned,QCII
45526,34,August,2024,QCII-08,BG6,,187,,Un-scanned,QCII
45526,34,August,2024,QCII-09,X6525,,1683,,Scanned,QCII
45526,34,August,2024,QCII-09,X6525,,1683,,Un-scanned,QCII
45526,34,August,2024,QCII-12,BG7,,2017,,Scanned,QCII
45526,34,August,2024,QCII-12,BG7,,2017,,Un-scanned,QCII
45526,34,August,2024,P02,X6525,,1998,,Scanned,Packing
45526,34,August,2024,P02,X6525,,1998,,Un-scanned,Packing
45526,34,August,2024,P03,BG6,,1799,,Scanned,Packing
45526,34,August,2024,P03,BG6,,1799,,Un-scanned,Packing
45526,34,August,2024,P03,BG7,,120,,Scanned,Packing
45526,34,August,2024,P03,BG7,,120,,Un-scanned,Packing
45526,34,August,2024,P03,X6528,,53,,Scanned,Packing
45526,34,August,2024,P03,X6528,,53,,Un-scanned,Packing
45526,34,August,2024,P04,BG6,,2000,,Scanned,Packing
45526,34,August,2024,P04,BG6,,2000,,Un-scanned,Packing
45526,34,August,2024,P04,X6525,,1800,,Scanned,Packing
45526,34,August,2024,P04,X6525,,1800,,Un-scanned,Packing
45526,34,August,2024,P05,BG7,,3800,,Scanned,Packing
45526,34,August,2024,P05,BG7,,3800,,Un-scanned,Packing
45526,34,August,2024,P06,X6528,,3306,,Scanned,Packing
45526,34,August,2024,P06,X6528,,3306,,Un-scanned,Packing
45526,34,August,2024,P07,X6525B,,3896,,Scanned,Packing
45526,34,August,2024,P07,X6525B,,3896,,Un-scanned,Packing
45526,34,August,2024,P02,KJ7,,282,,Scanned,Packing
45526,34,August,2024,P02,KJ7,,282,,Un-scanned,Packing
45526,34,August,2024,P03,KJ7,,31,,Scanned,Packing
45526,34,August,2024,P03,KJ7,,31,,Un-scanned,Packing
8/23/2024,34,August,2024,A06,A663LC,The phone is not turned on,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Don't searchGPS,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,BG7,Material code change,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,X6836,Material code change,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,TP gap,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,PS fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A01,X6836,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,A663LC,phone screen Display abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,X6836,not detect thefinger print,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,KJ5,not detect thefinger print,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A05,KJ5,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A09,X6525,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,Earphone silent,0,1,Scanned,Assembly
8/23/2024,34,August,2024,QCII-03,CL8,Mid housing scratch,0,1,Scanned,QCII
8/23/2024,34,August,2024,A03,CL6,Earphone silent,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,card Slot defect/with foreign body,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Senseoflight/distancefails,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,phone screen Display abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A05,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Power not on/auto restart,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,BG7,PS fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,not detect thefinger print,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,NFC card identification test,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Power key abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,"front camer auneven screen,black screen,black shadow",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A01,X6836,Material code change,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,receiver small /Noise,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,receiver small /Noise,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Senseoflight/distancefails,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,A663LC,Don't searchGPS,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,phone screen Display abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Battery cover scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Battery cover scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Mi housing off paint,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Senseoflight/distancefails,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A01,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Theindicatorlight/flashisnotbright/weak,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,The receiver net deformed and dropped the paint,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A05,X6528,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A03,CL6,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,phone screen Display abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A05,X6528,Camera not working,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,receiver small /Noise,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,TP scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Senseoflight/distancefails,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,KJ5,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,not detect T card,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Camera blur/fuzziness,0,1,Scanned,Assembly
8/23/2024,34,August,2024,QCII-03,CL6,TP failure,0,1,Scanned,QCII
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,QCII-03,CL6,Mid housing scratch,0,1,Scanned,QCII
8/23/2024,34,August,2024,QCII-03,CL6,Mi housing off paint,0,1,Scanned,QCII
8/23/2024,34,August,2024,A04,X6525,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,X6836,decorate shell scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,X6836,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Power key abnormal,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ5,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,A663LC,Camera not working,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,A663LC,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A06,A663LC,sound ofbothsidesofearphonenot same,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,BG7,Speakersnoise/lowvolume,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,BG7,"Micwassilent,soundsmall,andnoisy",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A10,X6528,Mid housing scratch,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A08,X6836,The phone is not turned on,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,receiver small /Noise,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,receiver small /Noise,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,Vibration fail/continuous,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A01,X6836,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,X6525B,"Screen blackdots,lightspots,colorpoints",0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Current_Station,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A02,BG7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A04,X6525,Charging failure,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A05,A663LC,cannotidentify OTG,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,not detect thefinger print,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A18,KJ7,Camera not working,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,not detect SIM card,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A07,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A14,KJ5,Antenna machine band fail,0,1,Scanned,Assembly
8/23/2024,34,August,2024,A11,KJ7,Camera blur/fuzziness,0,1,Scanned,Assembly
